Time,Centre posn X,Centre posn Y,In top,In left,In right,In center
0:06:11.21,395,168,0,1,0,0
0:06:11.35,391,172,0,1,0,0
0:06:11.48,383,174,0,1,0,0
0:06:11.61,384,176,0,1,0,0
0:06:11.74,384,175,0,1,0,0
0:06:11.86,385,175,0,1,0,0
0:06:11.98,385,175,0,1,0,0
0:06:12.12,385,175,0,1,0,0
0:06:12.25,385,175,0,1,0,0
0:06:12.39,387,174,0,1,0,0
0:06:12.51,386,175,0,1,0,0
0:06:12.64,386,175,0,1,0,0
0:06:12.78,387,173,0,1,0,0
0:06:12.91,387,173,0,1,0,0
0:06:13.04,384,174,0,1,0,0
0:06:13.17,380,176,0,1,0,0
0:06:13.30,378,176,0,1,0,0
0:06:13.42,377,176,0,1,0,0
0:06:13.55,377,176,0,1,0,0
0:06:13.69,377,176,0,1,0,0
0:06:13.80,377,176,0,1,0,0
0:06:13.92,377,176,0,1,0,0
0:06:14.05,377,176,0,1,0,0
0:06:14.20,377,176,0,1,0,0
0:06:14.30,376,177,0,1,0,0
0:06:14.42,376,177,0,1,0,0
0:06:14.54,375,177,0,1,0,0
0:06:14.69,374,177,0,1,0,0
0:06:14.82,374,178,0,1,0,0
0:06:14.94,374,178,0,1,0,0
0:06:15.09,374,178,0,1,0,0
0:06:15.22,374,178,0,1,0,0
0:06:15.34,374,178,0,1,0,0
0:06:15.47,374,178,0,1,0,0
0:06:15.60,374,178,0,1,0,0
0:06:15.73,374,178,0,1,0,0
0:06:15.83,370,179,0,1,0,0
0:06:15.97,365,183,0,1,0,0
0:06:16.11,364,182,0,1,0,0
0:06:16.24,364,182,0,1,0,0
0:06:16.37,363,182,0,1,0,0
0:06:16.49,363,182,0,1,0,0
0:06:16.61,363,182,0,1,0,0
0:06:16.74,363,182,0,1,0,0
0:06:16.88,364,181,0,1,0,0
0:06:17.00,365,181,0,1,0,0
0:06:17.14,363,183,0,1,0,0
0:06:17.27,364,182,0,1,0,0
0:06:17.39,366,180,0,1,0,0
0:06:17.52,365,182,0,1,0,0
0:06:17.65,364,183,0,1,0,0
0:06:17.78,364,182,0,1,0,0
0:06:17.92,364,182,0,1,0,0
0:06:18.06,364,182,0,1,0,0
0:06:18.20,363,181,0,1,0,0
0:06:18.33,362,181,0,1,0,0
0:06:18.46,360,181,0,1,0,0
0:06:18.58,359,182,0,1,0,0
0:06:18.71,360,182,0,1,0,0
0:06:18.85,359,183,0,1,0,0
0:06:18.98,358,184,0,1,0,0
0:06:19.10,358,184,0,1,0,0
0:06:19.24,358,184,0,1,0,0
0:06:19.37,358,185,0,1,0,0
0:06:19.50,355,187,0,1,0,0
0:06:19.63,353,187,0,1,0,0
0:06:19.76,353,189,0,1,0,0
0:06:19.90,353,188,0,1,0,0
0:06:20.02,353,189,0,1,0,0
0:06:20.15,352,189,0,1,0,0
0:06:20.29,352,189,0,1,0,0
0:06:20.42,352,189,0,1,0,0
0:06:20.54,352,189,0,1,0,0
0:06:20.67,352,189,0,1,0,0
0:06:20.79,352,189,0,1,0,0
0:06:20.92,352,190,0,1,0,0
0:06:21.05,352,190,0,1,0,0
0:06:21.19,352,190,0,1,0,0
0:06:21.31,352,190,0,1,0,0
0:06:21.44,353,189,0,1,0,0
0:06:21.57,354,188,0,1,0,0
0:06:21.69,353,187,0,1,0,0
0:06:21.81,350,189,0,1,0,0
0:06:21.95,348,189,0,1,0,0
0:06:22.09,347,189,0,1,0,0
0:06:22.22,347,189,0,1,0,0
0:06:22.35,347,189,0,1,0,0
0:06:22.49,347,189,0,1,0,0
0:06:22.62,347,189,0,1,0,0
0:06:22.75,347,189,0,1,0,0
0:06:22.89,347,189,0,1,0,0
0:06:23.03,347,190,0,1,0,0
0:06:23.17,349,189,0,1,0,0
0:06:23.28,348,189,0,1,0,0
0:06:23.42,347,190,0,1,0,0
0:06:23.55,347,190,0,1,0,0
0:06:23.68,346,190,0,1,0,0
0:06:23.78,346,190,0,1,0,0
0:06:23.92,347,190,0,1,0,0
0:06:24.05,347,190,0,1,0,0
0:06:24.18,346,190,0,1,0,0
0:06:24.31,346,190,0,1,0,0
0:06:24.43,346,191,0,1,0,0
0:06:24.58,347,190,0,1,0,0
0:06:24.70,347,191,0,1,0,0
0:06:24.83,346,191,0,1,0,0
0:06:24.94,346,191,0,1,0,0
0:06:25.08,346,190,0,1,0,0
0:06:25.21,344,191,0,1,0,0
0:06:25.34,343,191,0,1,0,0
0:06:25.48,342,190,0,1,0,0
0:06:25.60,342,190,0,1,0,0
0:06:25.73,342,190,0,1,0,0
0:06:25.87,344,190,0,1,0,0
0:06:26.00,344,190,0,1,0,0
0:06:26.14,345,191,0,1,0,0
0:06:26.25,347,191,0,1,0,0
0:06:26.37,349,191,0,1,0,0
0:06:26.51,349,191,0,1,0,0
0:06:26.63,350,190,0,1,0,0
0:06:26.77,351,186,0,1,0,0
0:06:26.90,352,186,0,1,0,0
0:06:27.03,353,184,0,1,0,0
0:06:27.16,355,184,0,1,0,0
0:06:27.29,354,183,0,1,0,0
0:06:27.43,355,183,0,1,0,0
0:06:27.56,356,185,0,1,0,0
0:06:27.69,355,185,0,1,0,0
0:06:27.83,354,187,0,1,0,0
0:06:27.96,355,189,0,1,0,0
0:06:28.08,354,187,0,1,0,0
0:06:28.18,353,187,0,1,0,0
0:06:28.32,350,189,0,1,0,0
0:06:28.46,340,193,0,1,0,0
0:06:28.58,336,194,0,0,0,0
0:06:28.72,333,194,0,0,0,0
0:06:28.86,331,194,0,0,0,0
0:06:29.00,331,194,0,0,0,0
0:06:29.13,330,194,0,0,0,0
0:06:29.27,329,194,0,0,0,1
0:06:29.40,329,194,0,0,0,1
0:06:29.52,329,194,0,0,0,1
0:06:29.66,329,194,0,0,0,1
0:06:29.79,329,194,0,0,0,1
0:06:29.91,329,194,0,0,0,1
0:06:30.04,329,194,0,0,0,1
0:06:30.18,331,194,0,0,0,0
0:06:30.31,329,194,0,0,0,1
0:06:30.43,327,193,0,0,0,1
0:06:30.57,329,195,0,0,0,1
0:06:30.70,331,194,0,0,0,0
0:06:30.82,332,194,0,0,0,0
0:06:30.96,330,195,0,0,0,1
0:06:31.10,331,195,0,0,0,0
0:06:31.22,331,194,0,0,0,0
0:06:31.36,329,196,0,0,0,1
0:06:31.49,329,196,0,0,0,1
0:06:31.61,328,197,0,0,0,1
0:06:31.75,328,197,0,0,0,1
0:06:31.88,329,197,0,0,0,1
0:06:32.01,328,197,0,0,0,1
0:06:32.14,329,197,0,0,0,1
0:06:32.29,328,197,0,0,0,1
0:06:32.42,328,197,0,0,0,1
0:06:32.55,327,197,0,0,0,1
0:06:32.68,327,197,0,0,0,1
0:06:32.81,327,197,0,0,0,1
0:06:32.93,327,197,0,0,0,1
0:06:33.07,327,198,0,0,0,1
0:06:33.21,327,198,0,0,0,1
0:06:33.35,328,198,0,0,0,1
0:06:33.48,327,198,0,0,0,1
0:06:33.60,326,197,0,0,0,1
0:06:33.73,325,197,0,0,0,1
0:06:33.87,325,197,0,0,0,1
0:06:34.00,325,197,0,0,0,1
0:06:34.13,324,197,0,0,0,1
0:06:34.27,323,196,0,0,0,1
0:06:34.40,323,196,0,0,0,1
0:06:34.52,323,196,0,0,0,1
0:06:34.65,320,195,0,0,0,1
0:06:34.78,319,195,0,0,0,1
0:06:34.91,319,195,0,0,0,1
0:06:35.04,318,196,0,0,0,1
0:06:35.18,318,195,0,0,0,1
0:06:35.30,319,195,0,0,0,1
0:06:35.44,318,195,0,0,0,1
0:06:35.57,318,197,0,0,0,1
0:06:35.70,318,196,0,0,0,1
0:06:35.82,318,197,0,0,0,1
0:06:35.95,317,197,0,0,0,1
0:06:36.08,317,197,0,0,0,1
0:06:36.21,319,197,0,0,0,1
0:06:36.35,320,195,0,0,0,1
0:06:36.47,318,195,0,0,0,1
0:06:36.59,317,196,0,0,0,1
0:06:36.73,318,195,0,0,0,1
0:06:36.86,315,195,0,0,0,1
0:06:36.98,314,195,0,0,0,1
0:06:37.11,315,195,0,0,0,1
0:06:37.25,314,195,0,0,0,1
0:06:37.38,314,195,0,0,0,1
0:06:37.50,314,195,0,0,0,1
0:06:37.64,314,195,0,0,0,1
0:06:37.77,314,195,0,0,0,1
0:06:37.89,314,195,0,0,0,1
0:06:38.03,312,194,0,0,1,0
0:06:38.13,313,194,0,0,0,1
0:06:38.25,313,194,0,0,0,1
0:06:38.39,313,194,0,0,0,1
0:06:38.51,313,194,0,0,0,1
0:06:38.66,313,194,0,0,0,1
0:06:38.79,317,195,0,0,0,1
0:06:38.93,316,196,0,0,0,1
0:06:39.05,313,195,0,0,0,1
0:06:39.18,307,192,0,0,1,0
0:06:39.31,297,188,0,0,1,0
0:06:39.46,274,171,0,0,1,0
0:06:39.59,265,164,0,0,1,0
0:06:39.72,256,157,0,0,1,0
0:06:39.86,240,146,0,0,1,0
0:06:39.99,235,142,0,0,1,0
0:06:40.14,234,142,0,0,1,0
0:06:40.27,234,142,0,0,1,0
0:06:40.40,234,142,0,0,1,0
0:06:40.55,234,142,0,0,1,0
0:06:40.68,235,142,0,0,1,0
0:06:40.81,238,143,0,0,1,0
0:06:40.94,245,147,0,0,1,0
0:06:41.07,245,147,0,0,1,0
0:06:41.21,246,146,0,0,1,0
0:06:41.31,245,147,0,0,1,0
0:06:41.44,245,147,0,0,1,0
0:06:41.57,245,147,0,0,1,0
0:06:41.69,245,147,0,0,1,0
0:06:41.83,245,147,0,0,1,0
0:06:41.97,245,147,0,0,1,0
0:06:42.10,245,146,0,0,1,0
0:06:42.24,245,146,0,0,1,0
0:06:42.37,245,146,0,0,1,0
0:06:42.49,245,146,0,0,1,0
0:06:42.63,244,146,0,0,1,0
0:06:42.76,242,145,0,0,1,0
0:06:42.89,242,145,0,0,1,0
0:06:43.03,244,146,0,0,1,0
0:06:43.17,244,146,0,0,1,0
0:06:43.30,244,146,0,0,1,0
0:06:43.44,244,145,0,0,1,0
0:06:43.57,243,145,0,0,1,0
0:06:43.69,243,146,0,0,1,0
0:06:43.83,243,145,0,0,1,0
0:06:43.96,241,144,0,0,1,0
0:06:44.08,240,144,0,0,1,0
0:06:44.24,240,143,0,0,1,0
0:06:44.37,240,144,0,0,1,0
0:06:44.49,240,144,0,0,1,0
0:06:44.63,240,144,0,0,1,0
0:06:44.76,239,144,0,0,1,0
0:06:44.88,240,144,0,0,1,0
0:06:45.01,243,146,0,0,1,0
0:06:45.14,240,145,0,0,1,0
0:06:45.28,239,144,0,0,1,0
0:06:45.41,238,144,0,0,1,0
0:06:45.55,238,145,0,0,1,0
0:06:45.68,238,144,0,0,1,0
0:06:45.81,238,144,0,0,1,0
0:06:45.95,237,144,0,0,1,0
0:06:46.09,237,144,0,0,1,0
0:06:46.23,236,143,0,0,1,0
0:06:46.37,235,142,0,0,1,0
0:06:46.50,235,141,0,0,1,0
0:06:46.64,236,143,0,0,1,0
0:06:46.76,234,142,0,0,1,0
0:06:46.89,235,142,0,0,1,0
0:06:47.03,234,142,0,0,1,0
0:06:47.16,236,143,0,0,1,0
0:06:47.30,235,142,0,0,1,0
0:06:47.43,236,143,0,0,1,0
0:06:47.56,236,144,0,0,1,0
0:06:47.68,235,142,0,0,1,0
0:06:47.81,234,142,0,0,1,0
0:06:47.95,234,141,0,0,1,0
0:06:48.08,234,141,0,0,1,0
0:06:48.22,234,141,0,0,1,0
0:06:48.35,234,141,0,0,1,0
0:06:48.48,235,141,0,0,1,0
0:06:48.61,236,141,0,0,1,0
0:06:48.75,238,141,0,0,1,0
0:06:48.88,239,142,0,0,1,0
0:06:49.01,242,143,0,0,1,0
0:06:49.14,244,146,0,0,1,0
0:06:49.27,246,147,0,0,1,0
0:06:49.41,246,147,0,0,1,0
0:06:49.54,247,150,0,0,1,0
0:06:49.67,250,154,0,0,1,0
0:06:49.79,252,157,0,0,1,0
0:06:49.94,262,163,0,0,1,0
0:06:50.07,267,167,0,0,1,0
0:06:50.20,269,168,0,0,1,0
0:06:50.35,273,172,0,0,1,0
0:06:50.45,281,178,0,0,1,0
0:06:50.59,283,180,0,0,1,0
0:06:50.73,286,182,0,0,1,0
0:06:50.86,286,182,0,0,1,0
0:06:50.99,286,182,0,0,1,0
0:06:51.14,286,182,0,0,1,0
0:06:51.27,286,182,0,0,1,0
0:06:51.37,286,182,0,0,1,0
0:06:51.50,286,182,0,0,1,0
0:06:51.64,287,182,0,0,1,0
0:06:51.77,291,183,0,0,1,0
0:06:51.92,292,185,0,0,1,0
0:06:52.05,294,186,0,0,1,0
0:06:52.18,295,187,0,0,1,0
0:06:52.32,295,187,0,0,1,0
0:06:52.46,296,188,0,0,1,0
0:06:52.59,298,189,0,0,1,0
0:06:52.73,305,198,0,0,1,0
0:06:52.85,308,200,0,0,1,0
0:06:53.00,309,200,0,0,1,0
0:06:53.14,310,201,0,0,0,1
0:06:53.27,310,201,0,0,0,1
0:06:53.41,311,204,0,0,0,1
0:06:53.53,313,216,0,0,0,0
0:06:53.66,312,229,1,0,0,0
0:06:53.77,311,243,1,0,0,0
0:06:53.90,311,252,1,0,0,0
0:06:54.05,309,266,1,0,0,0
0:06:54.18,311,270,1,0,0,0
0:06:54.33,310,271,1,0,0,0
0:06:54.47,308,269,1,0,0,0
0:06:54.60,308,269,1,0,0,0
0:06:54.75,308,269,1,0,0,0
0:06:54.88,308,268,1,0,0,0
0:06:55.02,311,268,1,0,0,0
0:06:55.15,311,267,1,0,0,0
0:06:55.29,311,267,1,0,0,0
0:06:55.42,312,268,1,0,0,0
0:06:55.56,312,266,1,0,0,0
0:06:55.70,312,265,1,0,0,0
0:06:55.84,310,269,1,0,0,0
0:06:55.98,309,268,1,0,0,0
0:06:56.12,308,267,1,0,0,0
0:06:56.25,308,266,1,0,0,0
0:06:56.38,308,267,1,0,0,0
0:06:56.52,308,270,1,0,0,0
0:06:56.65,308,270,1,0,0,0
0:06:56.78,308,271,1,0,0,0
0:06:56.93,308,271,1,0,0,0
0:06:57.06,308,272,1,0,0,0
0:06:57.20,308,272,1,0,0,0
0:06:57.34,308,272,1,0,0,0
0:06:57.48,308,272,1,0,0,0
0:06:57.62,308,272,1,0,0,0
0:06:57.75,308,272,1,0,0,0
0:06:57.88,308,272,1,0,0,0
0:06:58.03,310,274,1,0,0,0
0:06:58.16,310,275,1,0,0,0
0:06:58.29,309,276,1,0,0,0
0:06:58.44,307,275,1,0,0,0
0:06:58.57,306,277,1,0,0,0
0:06:58.72,305,283,1,0,0,0
0:06:58.86,305,286,1,0,0,0
0:06:59.00,304,293,1,0,0,0
0:06:59.10,301,304,1,0,0,0
0:06:59.24,299,329,1,0,0,0
0:06:59.38,298,343,1,0,0,0
0:06:59.50,297,356,1,0,0,0
0:06:59.64,293,383,1,0,0,0
0:06:59.77,294,389,1,0,0,0
0:06:59.91,293,391,1,0,0,0
0:07:00.05,293,389,1,0,0,0
0:07:00.15,293,388,1,0,0,0
0:07:00.29,293,390,1,0,0,0
0:07:00.43,295,393,1,0,0,0
0:07:00.57,295,390,1,0,0,0
0:07:00.68,295,388,1,0,0,0
0:07:00.79,295,389,1,0,0,0
0:07:00.93,293,393,1,0,0,0
0:07:01.06,293,393,1,0,0,0
0:07:01.20,293,393,1,0,0,0
0:07:01.33,293,393,1,0,0,0
0:07:01.46,294,390,1,0,0,0
0:07:01.61,295,391,1,0,0,0
0:07:01.74,293,393,1,0,0,0
0:07:01.87,293,394,1,0,0,0
0:07:02.01,292,402,1,0,0,0
0:07:02.15,292,411,1,0,0,0
0:07:02.25,292,417,1,0,0,0
0:07:02.38,290,420,1,0,0,0
0:07:02.49,290,421,1,0,0,0
0:07:02.65,291,427,1,0,0,0
0:07:02.76,291,428,1,0,0,0
0:07:02.86,291,427,1,0,0,0
0:07:02.96,292,427,1,0,0,0
0:07:03.06,291,429,1,0,0,0
0:07:03.21,292,429,1,0,0,0
0:07:03.34,292,428,1,0,0,0
0:07:03.45,292,428,1,0,0,0
0:07:03.55,291,428,1,0,0,0
0:07:03.70,291,428,1,0,0,0
0:07:03.86,291,431,1,0,0,0
0:07:03.96,291,430,1,0,0,0
0:07:04.11,293,427,1,0,0,0
0:07:04.25,293,425,1,0,0,0
0:07:04.36,292,421,1,0,0,0
0:07:04.46,292,423,1,0,0,0
0:07:04.61,293,421,1,0,0,0
0:07:04.71,294,424,1,0,0,0
0:07:04.81,292,426,1,0,0,0
0:07:04.95,292,424,1,0,0,0
0:07:05.05,290,423,1,0,0,0
0:07:05.19,290,422,1,0,0,0
0:07:05.33,290,422,1,0,0,0
0:07:05.47,291,423,1,0,0,0
0:07:05.61,292,420,1,0,0,0
0:07:05.74,293,416,1,0,0,0
0:07:05.88,294,411,1,0,0,0
0:07:06.02,294,402,1,0,0,0
0:07:06.16,295,401,1,0,0,0
0:07:06.30,295,400,1,0,0,0
0:07:06.44,294,399,1,0,0,0
0:07:06.58,294,399,1,0,0,0
0:07:06.71,294,399,1,0,0,0
0:07:06.82,294,399,1,0,0,0
0:07:06.95,294,399,1,0,0,0
0:07:07.08,294,399,1,0,0,0
0:07:07.18,294,398,1,0,0,0
0:07:07.32,295,395,1,0,0,0
0:07:07.46,295,389,1,0,0,0
0:07:07.59,294,385,1,0,0,0
0:07:07.72,296,382,1,0,0,0
0:07:07.86,296,381,1,0,0,0
0:07:07.99,296,381,1,0,0,0
0:07:08.13,296,380,1,0,0,0
0:07:08.26,297,378,1,0,0,0
0:07:08.39,297,376,1,0,0,0
0:07:08.50,296,375,1,0,0,0
0:07:08.63,296,375,1,0,0,0
0:07:08.76,296,375,1,0,0,0
0:07:08.90,296,375,1,0,0,0
0:07:09.03,296,375,1,0,0,0
0:07:09.17,296,375,1,0,0,0
0:07:09.31,297,374,1,0,0,0
0:07:09.44,296,375,1,0,0,0
0:07:09.58,296,374,1,0,0,0
0:07:09.72,296,369,1,0,0,0
0:07:09.86,296,369,1,0,0,0
0:07:10.00,296,369,1,0,0,0
0:07:10.10,296,369,1,0,0,0
0:07:10.23,296,367,1,0,0,0
0:07:10.36,297,362,1,0,0,0
0:07:10.50,298,351,1,0,0,0
0:07:10.63,302,329,1,0,0,0
0:07:10.76,303,309,1,0,0,0
0:07:10.90,306,279,1,0,0,0
0:07:11.03,309,263,1,0,0,0
0:07:11.16,311,247,1,0,0,0
0:07:11.30,314,236,1,0,0,0
0:07:11.43,313,231,1,0,0,0
0:07:11.55,313,231,1,0,0,0
0:07:11.68,313,231,1,0,0,0
0:07:11.83,317,218,0,0,0,0
0:07:11.95,317,213,0,0,0,0
0:07:12.09,317,213,0,0,0,0
0:07:12.23,314,211,0,0,0,1
0:07:12.36,314,212,0,0,0,0
0:07:12.49,312,211,0,0,0,1
0:07:12.62,312,211,0,0,0,1
0:07:12.74,311,209,0,0,0,1
0:07:12.87,310,207,0,0,0,1
0:07:13.00,308,207,0,0,0,1
0:07:13.13,309,207,0,0,0,1
0:07:13.26,309,207,0,0,0,1
0:07:13.38,308,207,0,0,0,1
0:07:13.52,308,206,0,0,0,1
0:07:13.66,309,208,0,0,0,1
0:07:13.79,309,207,0,0,0,1
0:07:13.93,309,205,0,0,0,1
0:07:14.05,309,205,0,0,0,1
0:07:14.20,308,204,0,0,0,1
0:07:14.33,308,204,0,0,0,1
0:07:14.46,308,204,0,0,0,1
0:07:14.59,308,204,0,0,0,1
0:07:14.72,308,204,0,0,0,1
0:07:14.85,308,204,0,0,0,1
0:07:14.99,308,204,0,0,0,1
0:07:15.12,308,204,0,0,0,1
0:07:15.24,309,205,0,0,0,1
0:07:15.37,311,205,0,0,0,1
0:07:15.51,312,205,0,0,0,1
0:07:15.63,313,205,0,0,0,1
0:07:15.76,314,203,0,0,0,1
0:07:15.91,320,201,0,0,0,1
0:07:16.03,320,200,0,0,0,1
0:07:16.16,320,198,0,0,0,1
0:07:16.30,319,200,0,0,0,1
0:07:16.43,318,200,0,0,0,1
0:07:16.56,319,200,0,0,0,1
0:07:16.68,320,200,0,0,0,1
0:07:16.81,320,200,0,0,0,1
0:07:16.93,320,200,0,0,0,1
0:07:17.06,320,199,0,0,0,1
0:07:17.19,324,198,0,0,0,1
0:07:17.32,333,197,0,0,0,0
0:07:17.45,339,192,0,0,0,0
0:07:17.55,348,188,0,1,0,0
0:07:17.69,377,176,0,1,0,0
0:07:17.81,393,171,0,1,0,0
0:07:17.95,407,164,0,1,0,0
0:07:18.08,422,160,0,1,0,0
0:07:18.22,451,146,0,1,0,0
0:07:18.35,464,141,0,1,0,0
0:07:18.49,493,128,0,1,0,0
0:07:18.63,500,124,0,1,0,0
0:07:18.76,508,122,0,1,0,0
0:07:18.91,519,116,0,1,0,0
0:07:19.04,518,116,0,1,0,0
0:07:19.18,518,116,0,1,0,0
0:07:19.32,526,112,0,1,0,0
0:07:19.43,532,109,0,1,0,0
0:07:19.57,534,108,0,1,0,0
0:07:19.72,534,108,0,1,0,0
0:07:19.86,535,108,0,1,0,0
0:07:19.97,536,107,0,1,0,0
0:07:20.12,536,108,0,1,0,0
0:07:20.27,537,108,0,1,0,0
0:07:20.40,536,110,0,1,0,0
0:07:20.54,532,109,0,1,0,0
0:07:20.69,530,110,0,1,0,0
0:07:20.79,509,114,0,1,0,0
0:07:20.92,508,114,0,1,0,0
0:07:21.02,508,115,0,1,0,0
0:07:21.16,509,115,0,1,0,0
0:07:21.30,509,115,0,1,0,0
0:07:21.42,509,115,0,1,0,0
0:07:21.56,509,115,0,1,0,0
0:07:21.69,511,115,0,1,0,0
0:07:21.82,510,115,0,1,0,0
0:07:21.97,505,117,0,1,0,0
0:07:22.11,499,118,0,1,0,0
0:07:22.24,497,118,0,1,0,0
0:07:22.37,494,118,0,1,0,0
0:07:22.52,493,123,0,1,0,0
0:07:22.67,490,128,0,1,0,0
0:07:22.80,476,137,0,1,0,0
0:07:22.95,464,140,0,1,0,0
0:07:23.12,434,152,0,1,0,0
0:07:23.24,421,160,0,1,0,0
0:07:23.38,391,172,0,1,0,0
0:07:23.52,377,178,0,1,0,0
0:07:23.64,364,181,0,1,0,0
0:07:23.81,361,182,0,1,0,0
0:07:23.93,364,180,0,1,0,0
0:07:24.05,365,182,0,1,0,0
0:07:24.20,363,183,0,1,0,0
0:07:24.32,361,182,0,1,0,0
0:07:24.45,356,182,0,1,0,0
0:07:24.59,355,182,0,1,0,0
0:07:24.72,359,182,0,1,0,0
0:07:24.85,360,182,0,1,0,0
0:07:24.98,357,182,0,1,0,0
0:07:25.12,355,181,0,1,0,0
0:07:25.25,355,179,0,1,0,0
0:07:25.39,356,179,0,1,0,0
0:07:25.51,357,177,0,1,0,0
0:07:25.71,360,175,0,1,0,0
0:07:25.84,362,178,0,1,0,0
0:07:25.95,361,176,0,1,0,0
0:07:26.13,360,180,0,1,0,0
0:07:26.26,364,182,0,1,0,0
0:07:26.40,366,179,0,1,0,0
0:07:26.52,365,181,0,1,0,0
0:07:26.66,362,183,0,1,0,0
0:07:26.80,358,184,0,1,0,0
0:07:26.92,357,185,0,1,0,0
0:07:27.06,356,185,0,1,0,0
0:07:27.20,356,185,0,1,0,0
0:07:27.32,356,185,0,1,0,0
0:07:27.45,356,186,0,1,0,0
0:07:27.59,355,186,0,1,0,0
0:07:27.72,355,186,0,1,0,0
0:07:27.84,355,186,0,1,0,0
0:07:27.98,356,186,0,1,0,0
0:07:28.11,352,188,0,1,0,0
0:07:28.24,348,190,0,1,0,0
0:07:28.37,338,193,0,0,0,0
0:07:28.49,334,196,0,0,0,0
0:07:28.62,330,199,0,0,0,1
0:07:28.75,328,199,0,0,0,1
0:07:28.89,328,200,0,0,0,1
0:07:29.02,326,202,0,0,0,1
0:07:29.15,322,204,0,0,0,1
0:07:29.29,321,209,0,0,0,1
0:07:29.42,321,208,0,0,0,1
0:07:29.54,322,206,0,0,0,1
0:07:29.68,324,206,0,0,0,1
0:07:29.79,322,204,0,0,0,1
0:07:29.93,324,204,0,0,0,1
0:07:30.06,324,204,0,0,0,1
0:07:30.35,326,210,0,0,0,1
0:07:30.48,329,207,0,0,0,1
0:07:30.61,329,207,0,0,0,1
0:07:30.74,329,206,0,0,0,1
0:07:30.86,329,205,0,0,0,1
0:07:30.99,326,203,0,0,0,1
0:07:31.12,323,200,0,0,0,1
0:07:31.24,321,200,0,0,0,1
0:07:31.36,321,201,0,0,0,1
0:07:31.49,320,200,0,0,0,1
0:07:31.61,319,200,0,0,0,1
0:07:31.74,319,202,0,0,0,1
0:07:31.87,317,205,0,0,0,1
0:07:31.99,316,213,0,0,0,0
0:07:32.09,315,218,0,0,0,0
0:07:32.22,314,223,0,0,0,0
0:07:32.35,313,224,1,0,0,0
0:07:32.49,312,224,1,0,0,0
0:07:32.62,312,225,1,0,0,0
0:07:32.75,312,225,1,0,0,0
0:07:32.90,312,225,1,0,0,0
0:07:33.03,311,225,1,0,0,0
0:07:33.17,311,225,1,0,0,0
0:07:33.31,311,225,1,0,0,0
0:07:33.44,312,225,1,0,0,0
0:07:33.58,311,234,1,0,0,0
0:07:33.71,312,237,1,0,0,0
0:07:33.83,311,238,1,0,0,0
0:07:33.97,310,240,1,0,0,0
0:07:34.11,310,241,1,0,0,0
0:07:34.24,309,240,1,0,0,0
0:07:34.38,310,241,1,0,0,0
0:07:34.51,310,240,1,0,0,0
0:07:34.66,310,240,1,0,0,0
0:07:34.80,310,240,1,0,0,0
0:07:34.93,309,241,1,0,0,0
0:07:35.06,310,240,1,0,0,0
0:07:35.17,311,238,1,0,0,0
0:07:35.30,311,237,1,0,0,0
0:07:35.44,312,239,1,0,0,0
0:07:35.60,309,238,1,0,0,0
0:07:35.73,309,241,1,0,0,0
0:07:35.86,309,244,1,0,0,0
0:07:36.01,307,248,1,0,0,0
0:07:36.14,307,254,1,0,0,0
0:07:36.29,307,261,1,0,0,0
0:07:36.42,306,265,1,0,0,0
0:07:36.56,306,267,1,0,0,0
0:07:36.69,307,267,1,0,0,0
0:07:36.82,307,267,1,0,0,0
0:07:36.97,308,269,1,0,0,0
0:07:37.10,308,268,1,0,0,0
0:07:37.20,308,268,1,0,0,0
0:07:37.33,307,267,1,0,0,0
0:07:37.48,308,264,1,0,0,0
0:07:37.61,311,263,1,0,0,0
0:07:37.74,309,266,1,0,0,0
0:07:37.89,312,262,1,0,0,0
0:07:38.03,312,261,1,0,0,0
0:07:38.18,313,262,1,0,0,0
0:07:38.31,314,262,1,0,0,0
0:07:38.44,314,260,1,0,0,0
0:07:38.56,313,263,1,0,0,0
0:07:38.70,313,264,1,0,0,0
0:07:38.85,313,264,1,0,0,0
0:07:38.97,308,264,1,0,0,0
0:07:39.10,308,264,1,0,0,0
0:07:39.24,308,264,1,0,0,0
0:07:39.39,311,266,1,0,0,0
0:07:39.52,310,265,1,0,0,0
0:07:39.67,312,264,1,0,0,0
0:07:39.81,311,264,1,0,0,0
0:07:39.96,313,264,1,0,0,0
0:07:40.06,313,264,1,0,0,0
0:07:40.17,313,265,1,0,0,0
0:07:40.30,312,265,1,0,0,0
0:07:40.43,311,265,1,0,0,0
0:07:40.57,310,263,1,0,0,0
0:07:40.70,311,261,1,0,0,0
0:07:40.83,310,260,1,0,0,0
0:07:40.97,308,264,1,0,0,0
0:07:41.10,304,284,1,0,0,0
0:07:41.24,304,289,1,0,0,0
0:07:41.38,305,288,1,0,0,0
0:07:41.51,304,290,1,0,0,0
0:07:41.64,304,291,1,0,0,0
0:07:41.78,304,290,1,0,0,0
0:07:41.90,304,290,1,0,0,0
0:07:42.04,304,290,1,0,0,0
0:07:42.18,304,290,1,0,0,0
0:07:42.32,304,290,1,0,0,0
0:07:42.46,304,290,1,0,0,0
0:07:42.59,304,289,1,0,0,0
0:07:42.73,304,289,1,0,0,0
0:07:42.87,306,287,1,0,0,0
0:07:43.00,307,289,1,0,0,0
0:07:43.13,307,291,1,0,0,0
0:07:43.27,308,296,1,0,0,0
